JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
BQ	Banque	BQ-2025-0245	20250622	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0255	20250622	Virement Verrería del Sur SL  FA2025-0255	0,00	13099,68			20250630		
BQ	Banque	BQ-2025-0246	20250710	512100	Banque			VIR-FA2025-0256	20250710	Virement Constructions Peyrelle SAS  FA2025-0256	3795,00	0,00			20250731		
BQ	Banque	BQ-2025-0246	20250710	411000	Clients	C006	Constructions Peyrelle SAS	VIR-FA2025-0256	20250710	Virement Constructions Peyrelle SAS  FA2025-0256	0,00	3795,00			20250731		
BQ	Banque	BQ-2025-0247	20250629	512100	Banque			VIR-FA2025-0257	20250629	Virement Constructions Peyrelle SAS  FA2025-0257	18215,04	0,00			20250630		
BQ	Banque	BQ-2025-0247	20250629	411000	Clients	C006	Constructions Peyrelle SAS	VIR-FA2025-0257	20250629	Virement Constructions Peyrelle SAS  FA2025-0257	0,00	18215,04			20250630		
BQ	Banque	BQ-2025-0248	20250715	512100	Banque			VIR-FA2025-0258	20250715	Virement Négoce Vitrages Réunis SARL  FA2025-0258	23198,40	0,00			20250731		
BQ	Banque	BQ-2025-0248	20250715	411000	Clients	C009	Négoce Vitrages Réunis SARL	VIR-FA2025-0258	20250715	Virement Négoce Vitrages Réunis SARL  FA2025-0258	0,00	23198,40			20250731		
BQ	Banque	BQ-2025-0249	20250703	512100	Banque			VIR-FA2025-0259	20250703	Virement Atelier Lumière & Verre EURL  FA2025-0259	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0249	20250703	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0259	20250703	Virement Atelier Lumière & Verre EURL  FA2025-0259	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0250	20250701	512100	Banque			VIR-FA2025-0260	20250701	Virement Promoteurs du Forez SA  FA2025-0260	744,00	0,00			20250731		
BQ	Banque	BQ-2025-0250	20250701	411000	Clients	C010	Promoteurs du Forez SA	VIR-FA2025-0260	20250701	Virement Promoteurs du Forez SA  FA2025-0260	0,00	744,00			20250731		
BQ	Banque	BQ-2025-0251	20250711	512100	Banque			VIR-FA2025-0261	20250711	Virement Verrería del Sur SL  FA2025-0261	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0251	20250711	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0261	20250711	Virement Verrería del Sur SL  FA2025-0261	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0252	20250619	512100	Banque			VIR-FA2025-0262	20250619	Virement Promoteurs du Forez SA  FA2025-0262	4830,00	0,00			20250630		
BQ	Banque	BQ-2025-0252	20250619	411000	Clients	C010	Promoteurs du Forez SA	VIR-FA2025-0262	20250619	Virement Promoteurs du Forez SA  FA2025-0262	0,00	4830,00			20250630		
BQ	Banque	BQ-2025-0253	20250625	512100	Banque			VIR-FA2025-0263	20250625	Virement Serres & Vérandas Alpines SAS  FA2025-0263	6210,00	0,00			20250630		
BQ	Banque	BQ-2025-0253	20250625	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0263	20250625	Virement Serres & Vérandas Alpines SAS  FA2025-0263	0,00	6210,00			20250630		
BQ	Banque	BQ-2025-0254	20250714	512100	Banque			VIR-FA2025-0264	20250714	Virement Habitat Confluence SAS  FA2025-0264	4485,00	0,00			20250731		
BQ	Banque	BQ-2025-0254	20250714	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0264	20250714	Virement Habitat Confluence SAS  FA2025-0264	0,00	4485,00			20250731		
BQ	Banque	BQ-2025-0255	20250601	512100	Banque			VIR-FA2025-0265	20250601	Virement Façades Rhôdaniennes SARL  FA2025-0265	18043,20	0,00			20250630		
BQ	Banque	BQ-2025-0255	20250601	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0265	20250601	Virement Façades Rhôdaniennes SARL  FA2025-0265	0,00	18043,20			20250630		
BQ	Banque	BQ-2025-0256	20250617	512100	Banque			VIR-FA2025-0266	20250617	Virement Façades Rhôdaniennes SARL  FA2025-0266	4092,00	0,00			20250630		
BQ	Banque	BQ-2025-0256	20250617	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0266	20250617	Virement Façades Rhôdaniennes SARL  FA2025-0266	0,00	4092,00			20250630		
BQ	Banque	BQ-2025-0257	20250711	512100	Banque			VIR-FA2025-0267	20250711	Virement Serres & Vérandas Alpines SAS  FA2025-0267	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0257	20250711	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0267	20250711	Virement Serres & Vérandas Alpines SAS  FA2025-0267	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0258	20250617	512100	Banque			VIR-FA2025-0268	20250617	Virement Négoce Vitrages Réunis SARL  FA2025-0268	9328,56	0,00			20250630		
BQ	Banque	BQ-2025-0258	20250617	411000	Clients	C009	Négoce Vitrages Réunis SARL	VIR-FA2025-0268	20250617	Virement Négoce Vitrages Réunis SARL  FA2025-0268	0,00	9328,56			20250630		
BQ	Banque	BQ-2025-0259	20250626	512100	Banque			VIR-FA2025-0270	20250626	Virement Verrería del Sur SL  FA2025-0270	1104,00	0,00			20250630		
BQ	Banque	BQ-2025-0259	20250626	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0270	20250626	Virement Verrería del Sur SL  FA2025-0270	0,00	1104,00			20250630		
BQ	Banque	BQ-2025-0260	20250712	512100	Banque			VIR-FA2025-0271	20250712	Virement Atelier Lumière & Verre EURL  FA2025-0271	11341,44	0,00			20250731		
BQ	Banque	BQ-2025-0260	20250712	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0271	20250712	Virement Atelier Lumière & Verre EURL  FA2025-0271	0,00	11341,44			20250731		
BQ	Banque	BQ-2025-0261	20250620	512100	Banque			VIR-FA2025-0272	20250620	Virement Groupe Immovance SA  FA2025-0272	23026,56	0,00			20250630		
BQ	Banque	BQ-2025-0261	20250620	411000	Clients	C004	Groupe Immovance SA	VIR-FA2025-0272	20250620	Virement Groupe Immovance SA  FA2025-0272	0,00	23026,56			20250630		
BQ	Banque	BQ-2025-0262	20250712	512100	Banque			VIR-FA2025-0273	20250712	Virement Promoteurs du Forez SA  FA2025-0273	12372,48	0,00			20250731		
BQ	Banque	BQ-2025-0262	20250712	411000	Clients	C010	Promoteurs du Forez SA	VIR-FA2025-0273	20250712	Virement Promoteurs du Forez SA  FA2025-0273	0,00	12372,48			20250731		
BQ	Banque	BQ-2025-0263	20250802	512100	Banque			VIR-FA2025-0274	20250802	Virement Tertiaire Bâtir SAS  FA2025-0274	1104,00	0,00			20250831		
BQ	Banque	BQ-2025-0263	20250802	411000	Clients	C012	Tertiaire Bâtir SAS	VIR-FA2025-0274	20250802	Virement Tertiaire Bâtir SAS  FA2025-0274	0,00	1104,00			20250831		
BQ	Banque	BQ-2025-0264	20250809	512100	Banque			VIR-FA2025-0275	20250809	Virement Tertiaire Bâtir SAS  FA2025-0275	576,00	0,00			20250831		
BQ	Banque	BQ-2025-0264	20250809	411000	Clients	C012	Tertiaire Bâtir SAS	VIR-FA2025-0275	20250809	Virement Tertiaire Bâtir SAS  FA2025-0275	0,00	576,00			20250831		
BQ	Banque	BQ-2025-0265	20250814	512100	Banque			VIR-FA2025-0276	20250814	Virement Façades Rhôdaniennes SARL  FA2025-0276	1190,88	0,00			20250831		
BQ	Banque	BQ-2025-0265	20250814	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0276	20250814	Virement Façades Rhôdaniennes SARL  FA2025-0276	0,00	1190,88			20250831		
BQ	Banque	BQ-2025-0266	20250725	512100	Banque			VIR-FA2025-0277	20250725	Virement Tertiaire Bâtir SAS  FA2025-0277	9844,92	0,00			20250731		
BQ	Banque	BQ-2025-0266	20250725	411000	Clients	C012	Tertiaire Bâtir SAS	VIR-FA2025-0277	20250725	Virement Tertiaire Bâtir SAS  FA2025-0277	0,00	9844,92			20250731		
BQ	Banque	BQ-2025-0267	20250808	512100	Banque			VIR-FA2025-0278	20250808	Virement Négoce Vitrages Réunis SARL  FA2025-0278	2157,60	0,00			20250831		
BQ	Banque	BQ-2025-0267	20250808	411000	Clients	C009	Négoce Vitrages Réunis SARL	VIR-FA2025-0278	20250808	Virement Négoce Vitrages Réunis SARL  FA2025-0278	0,00	2157,60			20250831		
BQ	Banque	BQ-2025-0268	20250809	512100	Banque			VIR-FA2025-0279	20250809	Virement Atelier Lumière & Verre EURL  FA2025-0279	4851,12	0,00			20250831		
BQ	Banque	BQ-2025-0268	20250809	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0279	20250809	Virement Atelier Lumière & Verre EURL  FA2025-0279	0,00	4851,12			20250831		
BQ	Banque	BQ-2025-0269	20250818	512100	Banque			VIR-FA2025-0280	20250818	Virement Atelier Lumière & Verre EURL  FA2025-0280	10138,56	0,00			20250831		
BQ	Banque	BQ-2025-0269	20250818	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0280	20250818	Virement Atelier Lumière & Verre EURL  FA2025-0280	0,00	10138,56			20250831		
BQ	Banque	BQ-2025-0270	20250725	512100	Banque			VIR-FA2025-0281	20250725	Virement Verrería del Sur SL  FA2025-0281	5175,00	0,00			20250731		
BQ	Banque	BQ-2025-0270	20250725	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0281	20250725	Virement Verrería del Sur SL  FA2025-0281	0,00	5175,00			20250731		
BQ	Banque	BQ-2025-0271	20250717	512100	Banque			VIR-FA2025-0282	20250717	Virement Façades Rhôdaniennes SARL  FA2025-0282	17664,72	0,00			20250731		
BQ	Banque	BQ-2025-0271	20250717	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0282	20250717	Virement Façades Rhôdaniennes SARL  FA2025-0282	0,00	17664,72			20250731		
BQ	Banque	BQ-2025-0272	20250730	512100	Banque			VIR-FA2025-0283	20250730	Virement Serres & Vérandas Alpines SAS  FA2025-0283	11106,60	0,00			20250731		
BQ	Banque	BQ-2025-0272	20250730	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0283	20250730	Virement Serres & Vérandas Alpines SAS  FA2025-0283	0,00	11106,60			20250731		
BQ	Banque	BQ-2025-0273	20250715	512100	Banque			VIR-FA2025-0284	20250715	Virement Verrería del Sur SL  FA2025-0284	5755,92	0,00			20250731		
BQ	Banque	BQ-2025-0273	20250715	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0284	20250715	Virement Verrería del Sur SL  FA2025-0284	0,00	5755,92			20250731		
BQ	Banque	BQ-2025-0274	20250801	512100	Banque			VIR-FA2025-0285	20250801	Virement Serres & Vérandas Alpines SAS  FA2025-0285	11699,76	0,00			20250831		
BQ	Banque	BQ-2025-0274	20250801	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0285	20250801	Virement Serres & Vérandas Alpines SAS  FA2025-0285	0,00	11699,76			20250831		
BQ	Banque	BQ-2025-0275	20250804	512100	Banque			VIR-FA2025-0286	20250804	Virement Tertiaire Bâtir SAS  FA2025-0286	1104,00	0,00			20250831		
BQ	Banque	BQ-2025-0275	20250804	411000	Clients	C012	Tertiaire Bâtir SAS	VIR-FA2025-0286	20250804	Virement Tertiaire Bâtir SAS  FA2025-0286	0,00	1104,00			20250831		
BQ	Banque	BQ-2025-0276	20250715	512100	Banque			VIR-FA2025-0287	20250715	Virement Promoteurs du Forez SA  FA2025-0287	16076,88	0,00			20250731		
BQ	Banque	BQ-2025-0276	20250715	411000	Clients	C010	Promoteurs du Forez SA	VIR-FA2025-0287	20250715	Virement Promoteurs du Forez SA  FA2025-0287	0,00	16076,88			20250731		
BQ	Banque	BQ-2025-0277	20250707	512100	Banque			VIR-FA2025-0288	20250707	Virement Verrería del Sur SL  FA2025-0288	1104,00	0,00			20250731		
BQ	Banque	BQ-2025-0277	20250707	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0288	20250707	Virement Verrería del Sur SL  FA2025-0288	0,00	1104,00			20250731		
BQ	Banque	BQ-2025-0278	20250716	512100	Banque			VIR-FA2025-0289	20250716	Virement Façades Rhôdaniennes SARL  FA2025-0289	1104,00	0,00			20250731		
BQ	Banque	BQ-2025-0278	20250716	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0289	20250716	Virement Façades Rhôdaniennes SARL  FA2025-0289	0,00	1104,00			20250731		
BQ	Banque	BQ-2025-0279	20250730	512100	Banque			VIR-FA2025-0290	20250730	Virement Habitat Confluence SAS  FA2025-0290	18891,60	0,00			20250731		
BQ	Banque	BQ-2025-0279	20250730	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0290	20250730	Virement Habitat Confluence SAS  FA2025-0290	0,00	18891,60			20250731		
BQ	Banque	BQ-2025-0280	20250804	512100	Banque			VIR-FA2025-0291	20250804	Virement Menuiseries Chartier SAS  FA2025-0291	16560,00	0,00			20250831		
BQ	Banque	BQ-2025-0280	20250804	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0291	20250804	Virement Menuiseries Chartier SAS  FA2025-0291	0,00	16560,00			20250831		
BQ	Banque	BQ-2025-0281	20250805	512100	Banque			VIR-FA2025-0292	20250805	Virement Verrería del Sur SL  FA2025-0292	21308,16	0,00			20250831		
BQ	Banque	BQ-2025-0281	20250805	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0292	20250805	Virement Verrería del Sur SL  FA2025-0292	0,00	21308,16			20250831		
BQ	Banque	BQ-2025-0282	20250724	512100	Banque			VIR-FA2025-0293	20250724	Virement Menuiseries Chartier SAS  FA2025-0293	23805,00	0,00			20250731		
BQ	Banque	BQ-2025-0282	20250724	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0293	20250724	Virement Menuiseries Chartier SAS  FA2025-0293	0,00	23805,00			20250731		
BQ	Banque	BQ-2025-0283	20250726	512100	Banque			VIR-FA2025-0294	20250726	Virement Verrería del Sur SL  FA2025-0294	1104,00	0,00			20250731		
BQ	Banque	BQ-2025-0283	20250726	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0294	20250726	Virement Verrería del Sur SL  FA2025-0294	0,00	1104,00			20250731		
BQ	Banque	BQ-2025-0284	20250730	512100	Banque			VIR-FA2025-0295	20250730	Virement Menuiseries Chartier SAS  FA2025-0295	4137,72	0,00			20250731		
BQ	Banque	BQ-2025-0284	20250730	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0295	20250730	Virement Menuiseries Chartier SAS  FA2025-0295	0,00	4137,72			20250731		
BQ	Banque	BQ-2025-0285	20250807	512100	Banque			VIR-FA2025-0296	20250807	Virement Serres & Vérandas Alpines SAS  FA2025-0296	16711,80	0,00			20250831		
BQ	Banque	BQ-2025-0285	20250807	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0296	20250807	Virement Serres & Vérandas Alpines SAS  FA2025-0296	0,00	16711,80			20250831		
BQ	Banque	BQ-2025-0286	20250721	512100	Banque			VIR-FA2025-0297	20250721	Virement Menuiseries Chartier SAS  FA2025-0297	5557,44	0,00			20250731		
BQ	Banque	BQ-2025-0286	20250721	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0297	20250721	Virement Menuiseries Chartier SAS  FA2025-0297	0,00	5557,44			20250731		
BQ	Banque	BQ-2025-0287	20250701	512100	Banque			VIR-FA2025-0298	20250701	Virement Négoce Vitrages Réunis SARL  FA2025-0298	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0287	20250701	411000	Clients	C009	Négoce Vitrages Réunis SARL	VIR-FA2025-0298	20250701	Virement Négoce Vitrages Réunis SARL  FA2025-0298	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0288	20250721	512100	Banque			VIR-FA2025-0299	20250721	Virement Façades Rhôdaniennes SARL  FA2025-0299	16905,00	0,00			20250731		
BQ	Banque	BQ-2025-0288	20250721	411000	Clients	C005	Façades Rhôdaniennes SARL	VIR-FA2025-0299	20250721	Virement Façades Rhôdaniennes SARL  FA2025-0299	0,00	16905,00			20250731		
BQ	Banque	BQ-2025-0289	20250803	512100	Banque			VIR-FA2025-0300	20250803	Virement Groupe Immovance SA  FA2025-0300	576,00	0,00			20250831		
BQ	Banque	BQ-2025-0289	20250803	411000	Clients	C004	Groupe Immovance SA	VIR-FA2025-0300	20250803	Virement Groupe Immovance SA  FA2025-0300	0,00	576,00			20250831		
BQ	Banque	BQ-2025-0290	20250717	512100	Banque			VIR-FA2025-0301	20250717	Virement Atelier Lumière & Verre EURL  FA2025-0301	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0290	20250717	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0301	20250717	Virement Atelier Lumière & Verre EURL  FA2025-0301	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0291	20250721	512100	Banque			VIR-FA2025-0302	20250721	Virement Verrería del Sur SL  FA2025-0302	15051,00	0,00			20250731		
BQ	Banque	BQ-2025-0291	20250721	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0302	20250721	Virement Verrería del Sur SL  FA2025-0302	0,00	15051,00			20250731		
BQ	Banque	BQ-2025-0292	20250814	512100	Banque			VIR-FA2025-0303	20250814	Virement Bâtiplace SARL  FA2025-0303	3105,00	0,00			20250831		
BQ	Banque	BQ-2025-0292	20250814	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0303	20250814	Virement Bâtiplace SARL  FA2025-0303	0,00	3105,00			20250831		
BQ	Banque	BQ-2025-0293	20250808	512100	Banque			VIR-FA2025-0304	20250808	Virement Serres & Vérandas Alpines SAS  FA2025-0304	10138,56	0,00			20250831		
BQ	Banque	BQ-2025-0293	20250808	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0304	20250808	Virement Serres & Vérandas Alpines SAS  FA2025-0304	0,00	10138,56			20250831		
BQ	Banque	BQ-2025-0294	20250810	512100	Banque			VIR-FA2025-0305	20250810	Virement Atelier Lumière & Verre EURL  FA2025-0305	15777,60	0,00			20250831		
BQ	Banque	BQ-2025-0294	20250810	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0305	20250810	Virement Atelier Lumière & Verre EURL  FA2025-0305	0,00	15777,60			20250831		
BQ	Banque	BQ-2025-0295	20250805	512100	Banque			VIR-FA2025-0306	20250805	Virement Bâtiplace SARL  FA2025-0306	11730,00	0,00			20250831		
BQ	Banque	BQ-2025-0295	20250805	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0306	20250805	Virement Bâtiplace SARL  FA2025-0306	0,00	11730,00			20250831		
BQ	Banque	BQ-2025-0296	20250811	512100	Banque			VIR-FA2025-0307	20250811	Virement Atelier Lumière & Verre EURL  FA2025-0307	13286,40	0,00			20250831		
BQ	Banque	BQ-2025-0296	20250811	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0307	20250811	Virement Atelier Lumière & Verre EURL  FA2025-0307	0,00	13286,40			20250831		
BQ	Banque	BQ-2025-0297	20250804	512100	Banque			VIR-FA2025-0308	20250804	Virement Bâtiplace SARL  FA2025-0308	576,00	0,00			20250831		
BQ	Banque	BQ-2025-0297	20250804	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0308	20250804	Virement Bâtiplace SARL  FA2025-0308	0,00	576,00			20250831		
BQ	Banque	BQ-2025-0298	20250724	512100	Banque			VIR-FA2025-0310	20250724	Virement Négoce Vitrages Réunis SARL  FA2025-0310	18855,60	0,00			20250731		
BQ	Banque	BQ-2025-0298	20250724	411000	Clients	C009	Négoce Vitrages Réunis SARL	VIR-FA2025-0310	20250724	Virement Négoce Vitrages Réunis SARL  FA2025-0310	0,00	18855,60			20250731		
BQ	Banque	BQ-2025-0299	20250801	512100	Banque			VIR-FA2025-0311	20250801	Virement Groupe Immovance SA  FA2025-0311	2415,00	0,00			20250831		
BQ	Banque	BQ-2025-0299	20250801	411000	Clients	C004	Groupe Immovance SA	VIR-FA2025-0311	20250801	Virement Groupe Immovance SA  FA2025-0311	0,00	2415,00			20250831		
BQ	Banque	BQ-2025-0300	20250701	512100	Banque			VIR-FA2025-0312	20250701	Virement Constructions Peyrelle SAS  FA2025-0312	10320,96	0,00			20250731		
BQ	Banque	BQ-2025-0300	20250701	411000	Clients	C006	Constructions Peyrelle SAS	VIR-FA2025-0312	20250701	Virement Constructions Peyrelle SAS  FA2025-0312	0,00	10320,96			20250731		
BQ	Banque	BQ-2025-0301	20250821	512100	Banque			VIR-FA2025-0313	20250821	Virement Serres & Vérandas Alpines SAS  FA2025-0313	9328,56	0,00			20250831		
BQ	Banque	BQ-2025-0301	20250821	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0313	20250821	Virement Serres & Vérandas Alpines SAS  FA2025-0313	0,00	9328,56			20250831		
BQ	Banque	BQ-2025-0302	20250722	512100	Banque			VIR-FA2025-0314	20250722	Virement Constructions Peyrelle SAS  FA2025-0314	26261,40	0,00			20250731		
BQ	Banque	BQ-2025-0302	20250722	411000	Clients	C006	Constructions Peyrelle SAS	VIR-FA2025-0314	20250722	Virement Constructions Peyrelle SAS  FA2025-0314	0,00	26261,40			20250731		
BQ	Banque	BQ-2025-0303	20250711	512100	Banque			VIR-FA2025-0316	20250711	Virement Menuiseries Chartier SAS  FA2025-0316	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0303	20250711	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0316	20250711	Virement Menuiseries Chartier SAS  FA2025-0316	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0304	20250817	512100	Banque			VIR-FA2025-0317	20250817	Virement Bâtiplace SARL  FA2025-0317	4639,68	0,00			20250831		
BQ	Banque	BQ-2025-0304	20250817	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0317	20250817	Virement Bâtiplace SARL  FA2025-0317	0,00	4639,68			20250831		
BQ	Banque	BQ-2025-0305	20250726	512100	Banque			VIR-FA2025-0318	20250726	Virement Serres & Vérandas Alpines SAS  FA2025-0318	2405,76	0,00			20250731		
BQ	Banque	BQ-2025-0305	20250726	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0318	20250726	Virement Serres & Vérandas Alpines SAS  FA2025-0318	0,00	2405,76			20250731		
BQ	Banque	BQ-2025-0306	20250805	512100	Banque			VIR-FA2025-0319	20250805	Virement Bâtiplace SARL  FA2025-0319	24289,20	0,00			20250831		
BQ	Banque	BQ-2025-0306	20250805	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0319	20250805	Virement Bâtiplace SARL  FA2025-0319	0,00	24289,20			20250831		
BQ	Banque	BQ-2025-0307	20250807	512100	Banque			VIR-FA2025-0320	20250807	Virement Serres & Vérandas Alpines SAS  FA2025-0320	25603,92	0,00			20250831		
BQ	Banque	BQ-2025-0307	20250807	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0320	20250807	Virement Serres & Vérandas Alpines SAS  FA2025-0320	0,00	25603,92			20250831		
BQ	Banque	BQ-2025-0308	20250715	512100	Banque			VIR-FA2025-0321	20250715	Virement Habitat Confluence SAS  FA2025-0321	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0308	20250715	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0321	20250715	Virement Habitat Confluence SAS  FA2025-0321	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0309	20250715	512100	Banque			VIR-FA2025-0322	20250715	Virement Bâtiplace SARL  FA2025-0322	1104,00	0,00			20250731		
BQ	Banque	BQ-2025-0309	20250715	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0322	20250715	Virement Bâtiplace SARL  FA2025-0322	0,00	1104,00			20250731		
BQ	Banque	BQ-2025-0310	20250715	512100	Banque			VIR-FA2025-0323	20250715	Virement Atelier Lumière & Verre EURL  FA2025-0323	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0310	20250715	411000	Clients	C007	Atelier Lumière & Verre EURL	VIR-FA2025-0323	20250715	Virement Atelier Lumière & Verre EURL  FA2025-0323	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0311	20250627	512100	Banque			VIR-FA2025-0325	20250627	Virement Serres & Vérandas Alpines SAS  FA2025-0325	3050,40	0,00			20250630		
BQ	Banque	BQ-2025-0311	20250627	411000	Clients	C011	Serres & Vérandas Alpines SAS	VIR-FA2025-0325	20250627	Virement Serres & Vérandas Alpines SAS  FA2025-0325	0,00	3050,40			20250630		
BQ	Banque	BQ-2025-0312	20250728	512100	Banque			VIR-FA2025-0326	20250728	Virement Verrería del Sur SL  FA2025-0326	14835,00	0,00			20250731		
BQ	Banque	BQ-2025-0312	20250728	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0326	20250728	Virement Verrería del Sur SL  FA2025-0326	0,00	14835,00			20250731		
BQ	Banque	BQ-2025-0313	20250726	512100	Banque			VIR-FA2025-0328	20250726	Virement Bâtiplace SARL  FA2025-0328	576,00	0,00			20250731		
BQ	Banque	BQ-2025-0313	20250726	411000	Clients	C001	Bâtiplace SARL	VIR-FA2025-0328	20250726	Virement Bâtiplace SARL  FA2025-0328	0,00	576,00			20250731		
BQ	Banque	BQ-2025-0314	20250714	512100	Banque			VIR-FA2025-0329	20250714	Virement Habitat Confluence SAS  FA2025-0329	859,20	0,00			20250731		
BQ	Banque	BQ-2025-0314	20250714	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0329	20250714	Virement Habitat Confluence SAS  FA2025-0329	0,00	859,20			20250731		
BQ	Banque	BQ-2025-0315	20250730	512100	Banque			VIR-FA2025-0331	20250730	Virement Verrería del Sur SL  FA2025-0331	7514,40	0,00			20250731		
BQ	Banque	BQ-2025-0315	20250730	411000	Clients	C002	Verrería del Sur SL	VIR-FA2025-0331	20250730	Virement Verrería del Sur SL  FA2025-0331	0,00	7514,40			20250731		
BQ	Banque	BQ-2025-0316	20250726	512100	Banque			VIR-FA2025-0332	20250726	Virement Habitat Confluence SAS  FA2025-0332	9844,92	0,00			20250731		
BQ	Banque	BQ-2025-0316	20250726	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0332	20250726	Virement Habitat Confluence SAS  FA2025-0332	0,00	9844,92			20250731		
BQ	Banque	BQ-2025-0317	20250704	512100	Banque			VIR-FA2025-0333	20250704	Virement Menuiseries Chartier SAS  FA2025-0333	1104,00	0,00			20250731		
BQ	Banque	BQ-2025-0317	20250704	411000	Clients	C003	Menuiseries Chartier SAS	VIR-FA2025-0333	20250704	Virement Menuiseries Chartier SAS  FA2025-0333	0,00	1104,00			20250731		
BQ	Banque	BQ-2025-0318	20250722	512100	Banque			VIR-FA2025-0334	20250722	Virement Promoteurs du Forez SA  FA2025-0334	8763,84	0,00			20250731		
BQ	Banque	BQ-2025-0318	20250722	411000	Clients	C010	Promoteurs du Forez SA	VIR-FA2025-0334	20250722	Virement Promoteurs du Forez SA  FA2025-0334	0,00	8763,84			20250731		
BQ	Banque	BQ-2025-0319	20250809	512100	Banque			VIR-FA2025-0336	20250809	Virement Habitat Confluence SAS  FA2025-0336	4639,68	0,00			20250831		
BQ	Banque	BQ-2025-0319	20250809	411000	Clients	C008	Habitat Confluence SAS	VIR-FA2025-0336	20250809	Virement Habitat Confluence SAS  FA2025-0336	0,00	4639,68			20250831		
BQ	Banque	BQ-2025-0320	20250707	512100	Banque			VIR-FA2025-0337	20250707	Virement Atelier Lumière & Verre EURL  FA2025-0337	1104,00	0,00			20250731		
